split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap
train,No Fit,0,0.0192,0.0909,1,2.0
train,No Fit,0,0.0709,0.4,0,12.0
train,No Fit,0,0.0815,0.4,0,0.0
train,No Fit,0,0.027,0.05,0,10.0
train,No Fit,0,0.0819,0.3,0,0.0
train,No Fit,0,0.0651,0.4,3,7.0
train,No Fit,0,0.0821,0.2,-2,8.0
train,No Fit,0,0.0425,0.05,-1,12.0
train,No Fit,0,0.0406,0.25,0,9.0
train,No Fit,0,0.0486,0.25,-1,18.0
train,No Fit,0,0.0614,0.35,0,7.0
train,No Fit,0,0.0317,0.375,0,18.0
train,No Fit,0,0.0443,0.25,1,-2.0
train,No Fit,0,0.1373,0.6,0,-7.0
train,No Fit,0,0.0348,0.15,0,8.0
train,No Fit,0,0.0445,0.1,0,10.0
train,No Fit,0,0.0716,0.15,0,0.0
train,No Fit,0,0.0453,0.15,0,12.0
train,No Fit,0,0.0745,0.15,0,10.0
train,No Fit,0,0.0476,0.05,0,9.0
train,No Fit,0,0.0438,0.05,2,6.0
train,No Fit,0,0.0076,0.0,0,13.0
train,No Fit,0,0.0371,0.1,0,22.0
train,No Fit,0,0.0782,0.2,0,17.0
train,No Fit,0,0.1784,0.55,0,13.0
train,No Fit,0,0.0355,0.1,0,13.0
train,No Fit,0,0.0498,0.1,-3,8.0
train,No Fit,0,0.042,0.15,0,5.0
train,No Fit,0,0.087,0.35,1,2.0
train,No Fit,0,0.0971,0.5,1,7.0
train,No Fit,0,0.0322,0.25,1,9.0
train,No Fit,0,0.0369,0.45,0,5.0
train,No Fit,0,0.0505,0.1,0,0.0
train,No Fit,0,0.038,0.05,-2,15.0
train,No Fit,0,0.0551,0.15,0,8.0
train,No Fit,0,0.068,0.2,-1,0.0
train,No Fit,0,0.0641,0.2,0,10.0
train,No Fit,0,0.0327,0.0,1,0.0
train,No Fit,0,0.1092,0.5,0,0.0
train,No Fit,0,0.0351,0.2,0,0.0
train,No Fit,0,0.0161,0.15,1,0.0
train,No Fit,0,0.0319,0.1,0,0.0
train,No Fit,0,0.1412,0.45,0,9.0
train,No Fit,0,0.063,0.15,0,12.0
train,No Fit,0,0.0941,0.25,1,-5.0
train,No Fit,0,0.0655,0.2,1,-5.0
train,No Fit,0,0.0318,0.25,-1,17.0
train,No Fit,0,0.0363,0.15,1,-5.0
train,No Fit,0,0.0636,0.2,0,7.0
train,No Fit,0,0.1199,0.6,2,0.0
train,No Fit,0,0.0378,0.25,0,0.0
train,No Fit,0,0.0486,0.05,0,0.0
train,No Fit,0,0.0255,0.05,0,11.0
train,No Fit,0,0.0427,0.2,0,0.0
train,No Fit,0,0.0887,0.45,0,4.0
train,No Fit,0,0.0712,0.2,-1,17.0
train,No Fit,0,0.0274,0.05,2,0.0
train,No Fit,0,0.0555,0.2,-2,0.0
train,No Fit,0,0.0959,0.35,1,14.0
train,No Fit,0,0.1277,0.3158,0,5.0
train,No Fit,0,0.0296,0.05,0,14.0
train,No Fit,0,0.0661,0.25,2,4.0
train,No Fit,0,0.0384,0.1,-1,1.0
train,No Fit,0,0.0489,0.4,0,-2.0
train,No Fit,0,0.0611,0.15,-2,-8.0
train,No Fit,0,0.0641,0.25,0,7.0
train,No Fit,0,0.0447,0.05,-1,0.0
train,No Fit,0,0.0268,0.15,-2,2.0
train,No Fit,0,0.0573,0.25,0,12.0
train,No Fit,0,0.0419,0.1,0,0.0
train,No Fit,0,0.0678,0.25,-1,-3.0
train,No Fit,0,0.0443,0.05,2,20.0
train,No Fit,0,0.0679,0.4,1,17.0
train,No Fit,0,0.0671,0.2,0,-3.0
train,No Fit,0,0.0523,0.35,0,-3.0
train,No Fit,0,0.0293,0.05,-1,3.0
train,No Fit,0,0.0706,0.4,-2,5.0
train,No Fit,0,0.0406,0.15,-1,4.0
train,No Fit,0,0.0381,0.15,0,-5.0
train,No Fit,0,0.0549,0.05,0,9.0
train,No Fit,0,0.0116,0.0,0,16.0
train,No Fit,0,0.077,0.25,1,15.0
train,No Fit,0,0.0068,0.1538,0,14.0
train,No Fit,0,0.0362,0.15,-1,5.0
train,No Fit,0,0.1949,0.55,0,0.0
train,No Fit,0,0.0647,0.15,1,12.0
train,No Fit,0,0.0765,0.45,0,-7.0
train,No Fit,0,0.0775,0.1,-1,15.0
train,No Fit,0,0.087,0.25,-1,16.0
train,No Fit,0,0.0509,0.05,0,8.0
train,No Fit,0,0.1019,0.35,0,10.0
train,No Fit,0,0.0606,0.1,1,18.0
train,No Fit,0,0.038,0.2,-1,0.0
train,No Fit,0,0.0626,0.25,0,0.0
train,No Fit,0,0.0186,0.15,-2,10.0
train,No Fit,0,0.0163,0.0,0,12.0
train,No Fit,0,0.041,0.3,0,-5.0
train,No Fit,0,0.0756,0.2,-1,12.0
train,No Fit,0,0.1271,0.4,1,17.0
train,No Fit,0,0.0574,0.15,0,15.0
train,No Fit,0,0.0239,0.15,-1,2.0
train,No Fit,0,0.0128,0.0,0,12.0
train,No Fit,0,0.0209,0.1,0,9.0
train,No Fit,0,0.0537,0.25,1,0.0
train,No Fit,0,0.0507,0.1,1,11.0
train,No Fit,0,0.0626,0.25,2,8.0
train,No Fit,0,0.0528,0.4,1,0.0
train,No Fit,0,0.0573,0.15,0,0.0
train,No Fit,0,0.0655,0.35,0,12.0
train,No Fit,0,0.1238,0.4,0,13.0
train,No Fit,0,0.0433,0.2308,-1,5.0
train,No Fit,0,0.0361,0.15,0,36.0
train,No Fit,0,0.0725,0.25,1,-1.0
train,No Fit,0,0.0644,0.05,1,0.0
train,No Fit,0,0.0494,0.15,0,9.0
train,No Fit,0,0.0287,0.2,0,15.0
train,No Fit,0,0.0978,0.35,1,0.0
train,No Fit,0,0.0663,0.3,0,7.0
train,No Fit,0,0.0278,0.15,1,5.0
train,No Fit,0,0.1605,0.4,-1,0.0
train,No Fit,0,0.079,0.35,0,6.0
train,No Fit,0,0.0179,0.05,0,13.0
train,No Fit,0,0.0397,0.35,0,17.0
train,No Fit,0,0.0397,0.05,0,26.0
train,No Fit,0,0.0422,0.15,0,6.0
train,No Fit,0,0.0092,0.1538,0,13.0
train,No Fit,0,0.0337,0.35,0,10.0
train,No Fit,0,0.2052,0.5,1,12.0
train,No Fit,0,0.039,0.25,1,11.0
train,No Fit,0,0.0993,0.15,-1,9.0
train,No Fit,0,0.113,0.35,-1,-5.0
train,No Fit,0,0.0256,0.05,0,6.0
train,No Fit,0,0.0518,0.25,1,17.0
train,No Fit,0,0.1554,0.35,0,5.0
train,No Fit,0,0.0488,0.25,1,0.0
train,No Fit,0,0.0542,0.05,0,25.0
train,No Fit,0,0.1689,0.6,1,8.0
train,No Fit,0,0.0241,0.1,0,17.0
train,No Fit,0,0.0417,0.1,0,12.0
train,No Fit,0,0.0552,0.2,1,-5.0
train,No Fit,0,0.0286,0.1,-1,4.0
train,No Fit,0,0.123,0.25,0,-4.0
train,No Fit,0,0.066,0.3,0,11.0
train,No Fit,0,0.0595,0.3,0,16.0
train,No Fit,0,0.0318,0.15,0,0.0
train,No Fit,0,0.0843,0.2,1,0.0
train,No Fit,0,0.0657,0.2,0,15.0
train,No Fit,0,0.0981,0.3,0,2.0
train,No Fit,0,0.0354,0.2,0,4.0
train,No Fit,0,0.1094,0.35,-2,-6.0
train,No Fit,0,0.1338,0.6,0,-1.0
train,No Fit,0,0.3001,0.45,0,4.0
train,No Fit,0,0.1398,0.3,-1,7.0
train,No Fit,0,0.1294,0.8,0,23.0
train,No Fit,0,0.1504,0.55,0,0.0
train,No Fit,0,0.0291,0.1,0,12.0
train,No Fit,0,0.0691,0.05,1,26.0
train,No Fit,0,0.0526,0.25,2,8.0
train,No Fit,0,0.0663,0.2,0,0.0
train,No Fit,0,0.0577,0.1,-1,24.0
train,No Fit,0,0.0875,0.35,0,14.0
train,No Fit,0,0.0355,0.1,0,23.0
train,No Fit,0,0.0488,0.3,0,8.0
train,No Fit,0,0.0621,0.3,0,6.0
train,No Fit,0,0.0212,0.05,0,15.0
train,No Fit,0,0.0617,0.25,-2,0.0
train,No Fit,0,0.1741,0.65,-2,7.0
train,No Fit,0,0.0375,0.2,-1,-10.0
train,No Fit,0,0.0466,0.2,1,12.0
train,No Fit,0,0.0289,0.1,1,6.0
train,No Fit,0,0.0743,0.25,1,6.0
train,No Fit,0,0.0734,0.15,0,0.0
train,No Fit,0,0.0351,0.4,0,5.0
train,No Fit,0,0.0676,0.25,0,0.0
train,No Fit,0,0.0083,0.0,0,25.0
train,No Fit,0,0.0372,0.1,0,13.0
train,No Fit,0,0.0529,0.25,1,-2.0
train,No Fit,0,0.0731,0.3,1,13.0
train,No Fit,0,0.0796,0.2,0,23.0
train,No Fit,0,0.0456,0.25,0,9.0
train,No Fit,0,0.1,0.1,0,13.0
train,No Fit,0,0.0995,0.2222,1,29.0
train,No Fit,0,0.0197,0.05,0,7.0
train,No Fit,0,0.0538,0.15,0,4.0
train,No Fit,0,0.0414,0.1,0,2.0
train,No Fit,0,0.0589,0.25,0,0.0
train,No Fit,0,0.0752,0.4,1,0.0
train,No Fit,0,0.0552,0.1,0,5.0
train,No Fit,0,0.0203,0.0,0,11.0
train,No Fit,0,0.0751,0.25,0,8.0
train,No Fit,0,0.1104,0.25,0,6.0
train,No Fit,0,0.0465,0.25,0,-5.0
train,No Fit,0,0.0753,0.4,1,22.0
train,No Fit,0,0.0416,0.15,-2,10.0
train,No Fit,0,0.0962,0.4,1,0.0
train,No Fit,0,0.1065,0.35,0,4.0
train,No Fit,0,0.0803,0.25,0,4.0
train,No Fit,0,0.0784,0.3,-2,-6.0
train,No Fit,0,0.0714,0.25,1,9.0
train,No Fit,0,0.0441,0.25,0,12.0
train,No Fit,0,0.1129,0.4,0,5.0
train,No Fit,0,0.0196,0.1,0,0.0
train,No Fit,0,0.0808,0.45,3,16.0
train,No Fit,0,0.0313,0.2,0,11.0
train,No Fit,0,0.0208,0.1,0,8.0
train,No Fit,0,0.0897,0.45,0,48.0
train,No Fit,0,0.0625,0.15,0,5.0
train,No Fit,0,0.0991,0.25,-1,16.0
train,No Fit,0,0.1,0.4,0,1.0
train,No Fit,0,0.063,0.1,-2,-1.0
train,No Fit,0,0.0163,0.1,1,16.0
train,No Fit,0,0.0333,0.05,-1,-3.0
train,No Fit,0,0.0595,0.15,0,17.0
train,No Fit,0,0.2266,0.25,1,0.0
train,No Fit,0,0.0551,0.3,0,8.0
train,No Fit,0,0.0207,0.05,1,0.0
train,No Fit,0,0.0422,0.3,1,0.0
train,No Fit,0,0.17,0.45,0,0.0
train,No Fit,0,0.0806,0.3,-1,8.0
train,No Fit,0,0.1256,0.3,-1,14.0
train,No Fit,0,0.1143,0.35,-1,7.0
train,No Fit,0,0.1226,0.5,1,0.0
train,No Fit,0,0.0541,0.2,-1,0.0
train,No Fit,0,0.0607,0.3,1,9.0
train,No Fit,0,0.0446,0.2,0,15.0
train,No Fit,0,0.1415,0.55,0,35.0
train,No Fit,0,0.0607,0.2,0,39.0
train,No Fit,0,0.0611,0.15,0,12.0
train,No Fit,0,0.0404,0.3,1,11.0
train,No Fit,0,0.0513,0.2,0,9.0
train,No Fit,0,0.0868,0.3,2,11.0
train,No Fit,0,0.095,0.3,2,6.0
train,No Fit,0,0.0171,0.05,1,11.0
train,No Fit,0,0.0741,0.15,0,13.0
train,No Fit,0,0.0341,0.0,1,0.0
train,No Fit,0,0.0748,0.35,-1,-4.0
train,No Fit,0,0.0585,0.4,0,12.0
train,No Fit,0,0.0944,0.35,0,-10.0
train,No Fit,0,0.1558,0.35,0,8.0
train,No Fit,0,0.0241,0.1,0,15.0
train,No Fit,0,0.0735,0.2,0,0.0
train,No Fit,0,0.0971,0.25,-1,10.0
train,No Fit,0,0.0527,0.35,0,0.0
train,No Fit,0,0.0421,0.2,1,0.0
train,No Fit,0,0.0355,0.2,0,8.0
train,No Fit,0,0.0287,0.15,1,0.0
train,No Fit,0,0.0412,0.35,0,0.0
train,No Fit,0,0.0744,0.3,0,17.0
train,No Fit,0,0.0358,0.15,0,5.0
train,No Fit,0,0.0572,0.05,0,17.0
train,No Fit,0,0.0306,0.05,0,8.0
train,No Fit,0,0.1025,0.35,0,0.0
train,No Fit,0,0.0468,0.25,0,15.0
train,No Fit,0,0.0824,0.3,1,17.0
train,No Fit,0,0.1053,0.15,1,10.0
train,No Fit,0,0.0468,0.05,0,-9.0
train,No Fit,0,0.0469,0.25,0,5.0
train,No Fit,0,0.1283,0.4,0,3.0
train,No Fit,0,0.1387,0.35,0,13.0
train,No Fit,0,0.0613,0.15,1,14.0
train,No Fit,0,0.1084,0.5,-1,6.0
train,No Fit,0,0.0737,0.2,0,17.0
train,No Fit,0,0.0332,0.05,0,0.0
train,No Fit,0,0.0964,0.25,-2,0.0
train,No Fit,0,0.0662,0.15,0,12.0
train,No Fit,0,0.0361,0.1,0,-1.0
train,No Fit,0,0.1076,0.25,0,11.0
train,No Fit,0,0.0321,0.15,-1,6.0
train,No Fit,0,0.0628,0.15,2,0.0
train,No Fit,0,0.053,0.35,0,0.0
train,No Fit,0,0.0503,0.1,0,0.0
train,No Fit,0,0.0848,0.25,0,13.0
train,No Fit,0,0.0612,0.1,0,12.0
train,No Fit,0,0.0688,0.25,0,5.0
train,No Fit,0,0.0978,0.3,0,19.0
train,No Fit,0,0.0435,0.1,1,-6.0
train,No Fit,0,0.1836,0.4,0,5.0
train,No Fit,0,0.0278,0.15,0,11.0
train,No Fit,0,0.0267,0.5833,0,0.0
train,No Fit,0,0.0233,0.1,1,26.0
train,No Fit,0,0.1208,0.4,-1,0.0
train,No Fit,0,0.0479,0.25,0,-1.0
train,No Fit,0,0.0227,0.05,0,2.0
train,No Fit,0,0.0924,0.15,0,0.0
train,No Fit,0,0.0429,0.25,0,17.0
train,No Fit,0,0.0334,0.1,0,15.0
train,No Fit,0,0.0566,0.2,0,15.0
train,No Fit,0,0.0409,0.1,0,10.0
train,No Fit,0,0.0962,0.3,0,-5.0
train,No Fit,0,0.0891,0.15,0,17.0
train,No Fit,0,0.0385,0.2,0,11.0
train,No Fit,0,0.0539,0.3,-2,4.0
train,No Fit,0,0.0492,0.05,-1,6.0
train,No Fit,0,0.1204,0.4,-2,12.0
train,No Fit,0,0.0827,0.35,0,13.0
train,No Fit,0,0.0247,0.25,0,6.0
train,No Fit,0,0.1287,0.2,-2,0.0
train,No Fit,0,0.0523,0.3,0,3.0
train,No Fit,0,0.0804,0.15,-1,3.0
train,No Fit,0,0.0521,0.3,1,3.0
train,No Fit,0,0.062,0.15,1,18.0
train,No Fit,0,0.1559,0.7,-1,-5.0
train,No Fit,0,0.0999,0.6,0,7.0
train,No Fit,0,0.0497,0.2,0,26.0
train,No Fit,0,0.0447,0.1,0,-10.0
train,No Fit,0,0.0556,0.4,0,-1.0
train,No Fit,0,0.0947,0.2,0,8.0
train,No Fit,0,0.0608,0.15,0,10.0
train,No Fit,0,0.2312,0.65,0,13.0
train,No Fit,0,0.0504,0.2,-1,3.0
train,No Fit,0,0.0307,0.0,0,5.0
train,No Fit,0,0.031,0.1,0,11.0
train,No Fit,0,0.1136,0.35,0,9.0
train,No Fit,0,0.054,0.2941,0,10.0
train,No Fit,0,0.0322,0.05,0,16.0
train,No Fit,0,0.0715,0.5,0,17.0
train,No Fit,0,0.0855,0.1,0,0.0
train,No Fit,0,0.0476,0.25,0,-1.0
train,No Fit,0,0.0779,0.25,1,29.0
train,No Fit,0,0.0533,0.3,1,0.0
train,No Fit,0,0.0634,0.15,-1,4.0
train,No Fit,0,0.0102,0.25,0,20.0
train,No Fit,0,0.0357,0.2,-1,10.0
train,No Fit,0,0.14,0.6,-1,5.0
train,No Fit,0,0.022,0.05,-1,14.0
train,No Fit,0,0.0511,0.3846,0,0.0
train,No Fit,0,0.0693,0.15,0,0.0
train,No Fit,0,0.1019,0.3,-1,17.0
train,No Fit,0,0.0254,0.3333,0,8.0
train,No Fit,0,0.0215,0.05,-1,0.0
train,No Fit,0,0.0565,0.2,0,6.0
train,No Fit,0,0.0593,0.25,0,3.0
train,No Fit,0,0.0576,0.15,-1,10.0
train,No Fit,0,0.0735,0.2,0,16.0
train,No Fit,0,0.1262,0.3,-1,10.0
train,No Fit,0,0.1298,0.5,-2,7.0
train,No Fit,0,0.0511,0.15,1,13.0
train,No Fit,0,0.0661,0.4,0,15.0
train,No Fit,0,0.159,0.35,0,9.0
train,No Fit,0,0.0348,0.15,1,0.0
train,No Fit,0,0.0675,0.2,-3,-2.0
train,No Fit,0,0.1113,0.3,-1,0.0
train,No Fit,0,0.0751,0.15,1,-3.0
train,No Fit,0,0.0393,0.05,0,0.0
train,No Fit,0,0.0479,0.2,0,4.0
train,No Fit,0,0.0446,0.35,0,13.0
train,No Fit,0,0.0321,0.1,0,26.0
train,No Fit,0,0.0496,0.35,1,15.0
train,No Fit,0,0.0722,0.25,0,13.0
train,No Fit,0,0.1006,0.25,-1,3.0
train,No Fit,0,0.0679,0.1,0,15.0
train,No Fit,0,0.0379,0.35,1,5.0
train,No Fit,0,0.0467,0.1,0,4.0
train,No Fit,0,0.1106,0.4,-2,9.0
train,No Fit,0,0.1657,0.6,0,0.0
train,No Fit,0,0.0505,0.15,1,22.0
train,No Fit,0,0.0298,0.15,-2,18.0
train,No Fit,0,0.0731,0.2,0,-1.0
train,No Fit,0,0.0586,0.25,0,8.0
train,No Fit,0,0.1189,0.15,0,10.0
train,No Fit,0,0.0547,0.15,0,7.0
train,No Fit,0,0.062,0.2,-1,14.0
train,No Fit,0,0.1194,0.3,-2,9.0
train,No Fit,0,0.1014,0.55,0,10.0
train,No Fit,0,0.0066,0.2105,0,11.0
train,No Fit,0,0.0489,0.25,0,-3.0
train,No Fit,0,0.2588,0.375,0,5.0
train,No Fit,0,0.081,0.3,0,10.0
train,No Fit,0,0.0264,0.15,1,29.0
train,No Fit,0,0.0506,0.15,0,0.0
train,No Fit,0,0.0737,0.3,1,-3.0
train,No Fit,0,0.0782,0.35,0,2.0
train,No Fit,0,0.0629,0.2,-1,-3.0
train,No Fit,0,0.0274,0.3,1,0.0
train,No Fit,0,0.0227,0.1,0,17.0
train,No Fit,0,0.0236,0.05,0,12.0
train,No Fit,0,0.1205,0.35,1,0.0
train,No Fit,0,0.0455,0.35,0,0.0
train,No Fit,0,0.0429,0.1,0,12.0
train,No Fit,0,0.0756,0.4,1,0.0
train,No Fit,0,0.1248,0.35,-2,2.0
train,No Fit,0,0.0537,0.2,0,5.0
train,No Fit,0,0.0622,0.25,1,11.0
train,No Fit,0,0.0884,0.4,0,8.0
train,No Fit,0,0.1984,0.3,-1,5.0
train,No Fit,0,0.0431,0.1,0,25.0
train,No Fit,0,0.0208,0.25,-1,0.0
train,No Fit,0,0.0371,0.1,-1,-1.0
train,No Fit,0,0.0781,0.3,0,10.0
train,No Fit,0,0.0103,0.0909,0,11.0
train,No Fit,0,0.0803,0.2,0,8.0
train,No Fit,0,0.0838,0.05,-1,10.0
train,No Fit,0,0.0752,0.45,0,14.0
train,No Fit,0,0.0579,0.2,-2,27.0
train,No Fit,0,0.1462,0.35,-1,9.0
train,No Fit,0,0.0236,0.1,0,4.0
train,No Fit,0,0.0594,0.25,-1,15.0
train,No Fit,0,0.1036,0.35,-1,14.0
train,No Fit,0,0.1745,0.6,1,-5.0
train,No Fit,0,0.0467,0.2353,1,14.0
train,No Fit,0,0.0593,0.25,0,9.0
train,No Fit,0,0.0715,0.2,-1,15.0
train,No Fit,0,0.0035,0.125,0,0.0
train,No Fit,0,0.0908,0.15,0,6.0
train,No Fit,0,0.0598,0.15,1,0.0
train,No Fit,0,0.1318,0.4,0,0.0
train,No Fit,0,0.0452,0.05,-1,10.0
train,No Fit,0,0.0411,0.3,0,5.0
train,No Fit,0,0.1287,0.25,0,9.0
train,No Fit,0,0.0774,0.25,0,13.0
train,No Fit,0,0.0425,0.3,0,8.0
train,No Fit,0,0.057,0.3,0,18.0
train,No Fit,0,0.1281,0.35,0,0.0
train,No Fit,0,0.0694,0.1,3,0.0
train,No Fit,0,0.1128,0.45,3,1.0
train,No Fit,0,0.1098,0.3,0,7.0
train,No Fit,0,0.0529,0.35,1,0.0
train,No Fit,0,0.0618,0.2,1,26.0
train,No Fit,0,0.0963,0.45,0,0.0
train,No Fit,0,0.037,0.1,-1,10.0
train,No Fit,0,0.0224,0.0556,0,23.0
train,No Fit,0,0.0724,0.6,-2,13.0
train,No Fit,0,0.0531,0.3,0,0.0
train,No Fit,0,0.0099,0.05,0,15.0
train,No Fit,0,0.1056,0.1,-1,15.0
train,No Fit,0,0.0939,0.25,-1,0.0
train,No Fit,0,0.0445,0.15,0,11.0
train,No Fit,0,0.0544,0.25,0,12.0
train,No Fit,0,0.0262,0.2,1,4.0
train,No Fit,0,0.124,0.3,0,15.0
train,No Fit,0,0.0795,0.05,1,9.0
train,No Fit,0,0.1053,0.1,0,14.0
train,No Fit,0,0.1216,0.25,0,4.0
train,No Fit,0,0.0367,0.05,1,9.0
train,No Fit,0,0.0547,0.2308,1,0.0
train,No Fit,0,0.0567,0.2,0,8.0
train,No Fit,0,0.0344,0.2,0,9.0
train,No Fit,0,0.1005,0.1,0,0.0
train,No Fit,0,0.0945,0.25,1,10.0
train,No Fit,0,0.0451,0.2,0,-1.0
train,No Fit,0,0.0895,0.3,0,10.0
train,No Fit,0,0.0621,0.3,1,3.0
train,No Fit,0,0.0567,0.2,0,4.0
train,No Fit,0,0.0365,0.1111,-1,5.0
train,No Fit,0,0.0724,0.35,0,3.0
train,No Fit,0,0.0139,0.1,0,26.0
train,No Fit,0,0.0371,0.15,0,0.0
train,No Fit,0,0.0632,0.2,1,5.0
train,No Fit,0,0.0466,0.05,2,13.0
train,No Fit,0,0.0775,0.35,0,17.0
train,No Fit,0,0.1378,0.25,1,4.0
train,No Fit,0,0.0503,0.2,0,9.0
train,No Fit,0,0.0663,0.05,0,9.0
train,No Fit,0,0.0649,0.2,0,35.0
train,No Fit,0,0.0503,0.3,0,12.0
train,No Fit,0,0.0841,0.35,-1,4.0
train,No Fit,0,0.0232,0.05,0,0.0
train,No Fit,0,0.0684,0.3,1,7.0
train,No Fit,0,0.0979,0.3,0,9.0
train,No Fit,0,0.1052,0.25,0,0.0
train,No Fit,0,0.0731,0.2,0,11.0
train,No Fit,0,0.0051,0.0909,1,0.0
train,No Fit,0,0.0323,0.2,1,0.0
train,No Fit,0,0.0705,0.45,0,23.0
train,No Fit,0,0.0918,0.4,-1,5.0
train,No Fit,0,0.0618,0.15,0,4.0
train,No Fit,0,0.0217,0.2,0,17.0
train,No Fit,0,0.0397,0.15,0,9.0
train,No Fit,0,0.0175,0.2,0,9.0
train,No Fit,0,0.0716,0.35,0,5.0
train,No Fit,0,0.0262,0.05,-2,4.0
train,No Fit,0,0.0196,0.15,-3,2.0
train,No Fit,0,0.0369,0.1,0,6.0
train,No Fit,0,0.0307,0.25,0,10.0
train,No Fit,0,0.0484,0.2,-1,6.0
train,No Fit,0,0.0471,0.15,0,0.0
train,No Fit,0,0.123,0.4,-1,14.0
train,No Fit,0,0.0604,0.1,0,10.0
train,No Fit,0,0.1964,0.3,0,2.0
train,No Fit,0,0.0702,0.2,0,4.0
train,No Fit,0,0.0255,0.25,0,10.0
train,No Fit,0,0.0409,0.05,0,5.0
train,No Fit,0,0.0493,0.15,0,12.0
train,No Fit,0,0.0443,0.1,-1,12.0
train,No Fit,0,0.1111,0.45,0,16.0
train,No Fit,0,0.1381,0.35,0,0.0
train,No Fit,0,0.0684,0.2,0,26.0
train,No Fit,0,0.0915,0.25,0,14.0
train,No Fit,0,0.0523,0.05,1,15.0
train,No Fit,0,0.1166,0.3,1,13.0
train,No Fit,0,0.0441,0.15,0,5.0
train,No Fit,0,0.0164,0.0,0,20.0
train,No Fit,0,0.05,0.25,-1,5.0
train,No Fit,0,0.0329,0.1,2,3.0
train,No Fit,0,0.0316,0.3333,0,0.0
train,No Fit,0,0.1136,0.35,0,13.0
train,No Fit,0,0.0244,0.375,0,15.0
train,No Fit,0,0.0921,0.3,0,-6.0
train,No Fit,0,0.0919,0.3,-1,0.0
train,No Fit,0,0.0669,0.15,0,12.0
train,No Fit,0,0.0594,0.15,0,23.0
train,No Fit,0,0.0424,0.4,1,7.0
train,No Fit,0,0.1049,0.35,0,14.0
train,No Fit,0,0.0341,0.05,3,14.0
train,No Fit,0,0.1358,0.35,1,13.0
train,No Fit,0,0.0381,0.2,0,-1.0
train,No Fit,0,0.1558,0.55,1,0.0
train,No Fit,0,0.0234,0.25,-1,8.0
train,No Fit,0,0.0208,0.05,2,8.0
train,No Fit,0,0.0528,0.35,0,12.0
train,No Fit,0,0.0716,0.25,0,13.0
train,No Fit,0,0.0369,0.15,0,23.0
train,No Fit,0,0.0326,0.2,0,5.0
train,No Fit,0,0.0436,0.15,0,0.0
train,No Fit,0,0.0758,0.5,0,17.0
train,No Fit,0,0.0151,0.1,0,14.0
train,No Fit,0,0.0478,0.25,1,23.0
train,No Fit,0,0.0214,0.1111,0,0.0
train,No Fit,0,0.0466,0.15,0,13.0
train,No Fit,0,0.0646,0.2,0,4.0
train,No Fit,0,0.0515,0.2,0,3.0
train,No Fit,0,0.144,0.5,-1,-10.0
train,No Fit,0,0.0437,0.15,0,11.0
train,No Fit,0,0.0174,0.15,0,14.0
train,No Fit,0,0.1055,0.25,-1,-15.0
train,No Fit,0,0.1144,0.25,2,10.0
train,No Fit,0,0.0897,0.25,0,7.0
train,No Fit,0,0.0308,0.05,0,17.0
train,No Fit,0,0.0441,0.1,0,5.0
train,No Fit,0,0.0861,0.25,0,9.0
train,No Fit,0,0.0517,0.2,0,0.0
train,No Fit,0,0.1016,0.3,-2,5.0
train,No Fit,0,0.0473,0.25,1,9.0
train,No Fit,0,0.0882,0.25,0,11.0
train,No Fit,0,0.0909,0.2,0,3.0
train,No Fit,0,0.0157,0.05,-2,11.0
train,No Fit,0,0.13,0.45,0,7.0
train,No Fit,0,0.1193,0.3,0,14.0
train,No Fit,0,0.0997,0.35,-2,12.0
train,No Fit,0,0.0429,0.25,0,4.0
train,No Fit,0,0.0823,0.35,0,0.0
train,No Fit,0,0.0709,0.25,0,9.0
train,No Fit,0,0.0971,0.35,0,20.0
train,No Fit,0,0.046,0.15,2,-5.0
train,No Fit,0,0.0833,0.3,1,13.0
train,No Fit,0,0.1571,0.5,2,10.0
train,No Fit,0,0.0421,0.3,-2,0.0
train,No Fit,0,0.0491,0.1,2,8.0
train,No Fit,0,0.0521,0.15,0,0.0
train,No Fit,0,0.0352,0.15,0,11.0
train,No Fit,0,0.048,0.1,-2,0.0
train,No Fit,0,0.0364,0.05,0,12.0
train,No Fit,0,0.0441,0.2,0,8.0
train,No Fit,0,0.0766,0.3,-1,12.0
train,No Fit,0,0.0658,0.4,0,2.0
train,No Fit,0,0.054,0.2,1,1.0
train,No Fit,0,0.0637,0.15,0,14.0
train,No Fit,0,0.0626,0.1,0,10.0
train,No Fit,0,0.2008,0.55,0,9.0
train,No Fit,0,0.0593,0.15,1,12.0
train,No Fit,0,0.0196,0.05,0,-1.0
train,No Fit,0,0.0316,0.15,-1,6.0
train,No Fit,0,0.0398,0.25,1,14.0
train,No Fit,0,0.0754,0.25,0,21.0
train,No Fit,0,0.0651,0.3636,-1,14.0
train,No Fit,0,0.0833,0.4,1,7.0
train,No Fit,0,0.0246,0.1,1,13.0
train,No Fit,0,0.0501,0.05,0,5.0
train,No Fit,0,0.0404,0.15,-1,4.0
train,No Fit,0,0.0388,0.3,0,5.0
train,No Fit,0,0.0545,0.3,0,35.0
train,No Fit,0,0.0724,0.35,1,5.0
train,No Fit,0,0.0548,0.25,0,7.0
train,No Fit,0,0.0141,0.05,2,4.0
train,No Fit,0,0.0376,0.1,-1,21.0
