resume_path,jd_path,category,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sentence_level_match,sbert_score,label
resumes/data\ACCOUNTANT\21338490.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,ACCOUNTANT,0.0387,0.05,1,16.0,0.3912169337272644,0.3894,0
resumes/data\ACCOUNTANT\21338490.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,ACCOUNTANT,0.0301,0.1,0,18.0,0.2834087014198303,0.2814,0
resumes/data\ACCOUNTANT\21763056.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.199,0.3,0,34.0,0.4175625443458557,0.5948,1
resumes/data\ACCOUNTANT\21763056.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_entry.txt,ACCOUNTANT,0.0438,0.1,1,32.0,0.2605927288532257,0.3281,0
resumes/data\ACCOUNTANT\21763056.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,ACCOUNTANT,0.0654,0.1,0,26.0,0.3060750961303711,0.3773,0
resumes/data\ACCOUNTANT\21794875.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2197,0.4,-1,53.0,0.5281264781951904,0.5667,1
resumes/data\ACCOUNTANT\21794875.pdf,jds\SALES\SALES_senior.txt,ACCOUNTANT,0.0437,0.1,-1,53.0,0.3565819859504699,0.3786,0
resumes/data\ACCOUNTANT\21794875.pdf,jds\SALES\SALES_entry.txt,ACCOUNTANT,0.0287,0.0,0,53.0,0.3422824740409851,0.3702,0
resumes/data\ACCOUNTANT\21853199.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3071,0.4,-1,13.0,0.4685260951519012,0.5627,1
resumes/data\ACCOUNTANT\21853199.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2254,0.25,-1,13.0,0.5048279166221619,0.6205,1
resumes/data\ACCOUNTANT\21853199.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,ACCOUNTANT,0.0804,0.15,-1,11.0,0.342430979013443,0.3997,0
resumes/data\ACCOUNTANT\21853199.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,ACCOUNTANT,0.045,0.05,-1,13.0,0.270251989364624,0.3435,0
resumes/data\ACCOUNTANT\21853199.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,ACCOUNTANT,0.067,0.1,-1,13.0,0.2683426439762115,0.3448,0
resumes/data\ACCOUNTANT\22465498.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2826,0.35,-2,21.0,0.4171292185783386,0.4848,1
resumes/data\ACCOUNTANT\22465498.pdf,jds\APPAREL\APPAREL_entry.txt,ACCOUNTANT,0.0298,0.1,-1,19.0,0.3705005943775177,0.2677,0
resumes/data\ACCOUNTANT\22465498.pdf,jds\APPAREL\APPAREL_mid.txt,ACCOUNTANT,0.054,0.1,-2,21.0,0.4134238362312317,0.2939,0
resumes/data\ACCOUNTANT\22465498.pdf,jds\APPAREL\APPAREL_senior.txt,ACCOUNTANT,0.0431,0.2,-2,21.0,0.3660248517990112,0.2853,0
resumes/data\ACCOUNTANT\22925443.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_entry.txt,ACCOUNTANT,0.0596,0.05,0,17.0,0.285627156496048,0.2773,0
resumes/data\ACCOUNTANT\22925443.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_mid.txt,ACCOUNTANT,0.0591,0.1,-1,19.0,0.2656232714653015,0.2624,0
resumes/data\ACCOUNTANT\22925443.pdf,jds\INFORMATION-TECHNOLOGY\INFORMATION-TECHNOLOGY_senior.txt,ACCOUNTANT,0.0299,0.15,-1,19.0,0.2383016049861908,0.1488,0
resumes/data\ACCOUNTANT\23139819.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2669,0.35,0,0.0,0.5209254026412964,0.596,1
resumes/data\ACCOUNTANT\23139819.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2024,0.3,0,0.0,0.5789217948913574,0.6661,1
resumes/data\ACCOUNTANT\23139819.pdf,jds\BPO\BPO_entry.txt,ACCOUNTANT,0.0819,0.15,1,-2.0,0.3235051035881042,0.3581,0
resumes/data\ACCOUNTANT\23246831.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,ACCOUNTANT,0.1031,0.25,-1,3.0,0.38019460439682,0.3028,0
resumes/data\ACCOUNTANT\23387174.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,ACCOUNTANT,0.3021,0.35,-1,14.0,0.6579593420028687,0.6957,1
resumes/data\ACCOUNTANT\23387174.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3315,0.35,-1,16.0,0.5647000074386597,0.6391,1
resumes/data\ACCOUNTANT\23387174.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2071,0.45,-1,16.0,0.5613387823104858,0.6297,1
resumes/data\ACCOUNTANT\23387174.pdf,jds\ARTS\ARTS_entry.txt,ACCOUNTANT,0.0307,0.0,0,16.0,0.2364934235811233,0.2183,0
resumes/data\ACCOUNTANT\23387174.pdf,jds\ARTS\ARTS_mid.txt,ACCOUNTANT,0.0256,0.0,-1,16.0,0.251991331577301,0.2876,0
resumes/data\ACCOUNTANT\23387174.pdf,jds\ARTS\ARTS_senior.txt,ACCOUNTANT,0.0234,0.1,-2,16.0,0.2284744828939438,0.2194,0
resumes/data\ACCOUNTANT\23416654.pdf,jds\FITNESS\FITNESS_mid.txt,ACCOUNTANT,0.058,0.1,1,16.0,0.3192818760871887,0.2801,0
resumes/data\ACCOUNTANT\23416654.pdf,jds\FITNESS\FITNESS_senior.txt,ACCOUNTANT,0.0422,0.0,-1,23.0,0.3267970979213714,0.2447,0
resumes/data\ACCOUNTANT\23416654.pdf,jds\FITNESS\FITNESS_entry.txt,ACCOUNTANT,0.0382,0.1,2,21.0,0.3378772139549255,0.2355,0
resumes/data\ACCOUNTANT\23438112.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.238,0.3,0,15.0,0.4628080725669861,0.588,1
resumes/data\ACCOUNTANT\23438112.pdf,jds\ARTS\ARTS_entry.txt,ACCOUNTANT,0.0342,0.1,1,15.0,0.3764292597770691,0.3019,0
resumes/data\ACCOUNTANT\23438112.pdf,jds\ARTS\ARTS_mid.txt,ACCOUNTANT,0.0267,0.05,0,15.0,0.4239223003387451,0.3582,0
resumes/data\ACCOUNTANT\23438112.pdf,jds\ARTS\ARTS_senior.txt,ACCOUNTANT,0.0648,0.15,-1,15.0,0.5220838189125061,0.2892,0
resumes/data\ACCOUNTANT\23513618.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3814,0.35,0,40.0,0.6061780452728271,0.6056,1
resumes/data\ACCOUNTANT\23513618.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2782,0.35,0,40.0,0.5948271751403809,0.6558,1
resumes/data\ACCOUNTANT\23513618.pdf,jds\ARTS\ARTS_entry.txt,ACCOUNTANT,0.0417,0.15,1,40.0,0.3209947347640991,0.1641,0
resumes/data\ACCOUNTANT\23513618.pdf,jds\ARTS\ARTS_senior.txt,ACCOUNTANT,0.0467,0.1,-1,40.0,0.3048736453056335,0.2024,0
resumes/data\ACCOUNTANT\23513618.pdf,jds\ARTS\ARTS_mid.txt,ACCOUNTANT,0.0349,0.1,0,40.0,0.4011783301830292,0.2449,0
resumes/data\ACCOUNTANT\23636277.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.272,0.35,0,12.0,0.4863386154174804,0.5156,1
resumes/data\ACCOUNTANT\23636277.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,ACCOUNTANT,0.0744,0.15,0,12.0,0.3938504755496979,0.2794,0
resumes/data\ACCOUNTANT\23636277.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,ACCOUNTANT,0.0463,0.15,1,10.0,0.3472438752651214,0.2114,0
resumes/data\ACCOUNTANT\23636277.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,ACCOUNTANT,0.0576,0.2,0,12.0,0.384919673204422,0.1726,0
resumes/data\ACCOUNTANT\23734441.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.247,0.35,-3,14.0,0.4834839999675751,0.536,1
resumes/data\ACCOUNTANT\23734441.pdf,jds\AVIATION\AVIATION_mid.txt,ACCOUNTANT,0.0268,0.05,-2,6.0,0.3065447807312011,0.3284,0
resumes/data\ACCOUNTANT\23734441.pdf,jds\AVIATION\AVIATION_senior.txt,ACCOUNTANT,0.0215,0.15,-2,14.0,0.3816359937191009,0.3647,0
resumes/data\ACCOUNTANT\23734441.pdf,jds\AVIATION\AVIATION_entry.txt,ACCOUNTANT,0.0321,0.05,-2,12.0,0.3058240711688995,0.3028,0
resumes/data\ACCOUNTANT\24103168.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,ACCOUNTANT,0.1893,0.3,-1,6.0,0.5196720957756042,0.6241,1
resumes/data\ACCOUNTANT\24103168.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2795,0.3,-1,8.0,0.4795606136322021,0.5898,1
resumes/data\ACCOUNTANT\24103168.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2493,0.5,-1,8.0,0.528903603553772,0.6315,1
resumes/data\ACCOUNTANT\24103168.pdf,jds\APPAREL\APPAREL_mid.txt,ACCOUNTANT,0.0588,0.15,-1,8.0,0.3756568729877472,0.3357,0
resumes/data\ACCOUNTANT\24103168.pdf,jds\APPAREL\APPAREL_entry.txt,ACCOUNTANT,0.0254,0.0,0,6.0,0.3033158183097839,0.2357,0
resumes/data\ACCOUNTANT\24103168.pdf,jds\APPAREL\APPAREL_senior.txt,ACCOUNTANT,0.0527,0.1,-1,8.0,0.353775680065155,0.3082,0
resumes/data\ACCOUNTANT\24294778.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2187,0.3,-1,16.0,0.5475389957427979,0.6044,1
resumes/data\ACCOUNTANT\24294778.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,ACCOUNTANT,0.0447,0.15,0,14.0,0.3393913507461548,0.2801,0
resumes/data\ACCOUNTANT\24294778.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,ACCOUNTANT,0.0416,0.1,-1,16.0,0.3373770713806152,0.2631,0
resumes/data\ACCOUNTANT\24294778.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,ACCOUNTANT,0.0649,0.15,-1,16.0,0.3600391447544098,0.3679,0
resumes/data\ACCOUNTANT\24703009.pdf,jds\AVIATION\AVIATION_mid.txt,ACCOUNTANT,0.0526,0.1,0,9.0,0.3884183168411255,0.1681,0
resumes/data\ACCOUNTANT\24703009.pdf,jds\AVIATION\AVIATION_senior.txt,ACCOUNTANT,0.0325,0.15,0,17.0,0.3987104892730713,0.2919,0
resumes/data\ACCOUNTANT\24703009.pdf,jds\AVIATION\AVIATION_entry.txt,ACCOUNTANT,0.0582,0.05,0,15.0,0.3953800201416015,0.166,0
resumes/data\ACCOUNTANT\24799301.pdf,jds\BPO\BPO_mid.txt,ACCOUNTANT,0.0314,0.05,0,17.0,0.2161968052387237,0.2787,0
resumes/data\ACCOUNTANT\24799301.pdf,jds\BPO\BPO_entry.txt,ACCOUNTANT,0.0366,0.05,0,15.0,0.2180251032114029,0.2247,0
resumes/data\ACCOUNTANT\24799301.pdf,jds\BPO\BPO_senior.txt,ACCOUNTANT,0.0263,0.0,-1,17.0,0.2538374662399292,0.351,0
resumes/data\ACCOUNTANT\24817041.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,ACCOUNTANT,0.0364,0.0,0,-2.0,0.3380303978919983,0.3598,0
resumes/data\ACCOUNTANT\24817041.pdf,jds\ENGINEERING\ENGINEERING_mid.txt,ACCOUNTANT,0.019,0.0,-1,0.0,0.3285845518112182,0.3678,0
resumes/data\ACCOUNTANT\24817041.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,ACCOUNTANT,0.0203,0.0,-2,0.0,0.3163120746612549,0.2825,0
resumes/data\ACCOUNTANT\25067742.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,ACCOUNTANT,0.0205,0.0,-1,17.0,0.3709418773651123,0.2949,0
resumes/data\ACCOUNTANT\25067742.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,ACCOUNTANT,0.018,0.05,-1,17.0,0.3656336963176727,0.2599,0
resumes/data\ACCOUNTANT\25067742.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,ACCOUNTANT,0.0284,0.0,0,15.0,0.3685494065284729,0.3485,0
resumes/data\ACCOUNTANT\25127518.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,ACCOUNTANT,0.0298,0.0,0,25.0,0.219138503074646,0.2185,0
resumes/data\ACCOUNTANT\25127518.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,ACCOUNTANT,0.0365,0.0,0,19.0,0.2452675700187683,0.218,0
resumes/data\ACCOUNTANT\25127518.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,ACCOUNTANT,0.0287,0.0,-1,27.0,0.2531599700450897,0.2296,0
resumes/data\ACCOUNTANT\25462793.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2336,0.3,0,35.0,0.4593164920806885,0.557,1
resumes/data\ACCOUNTANT\25462793.pdf,jds\AGRICULTURE\AGRICULTURE_senior.txt,ACCOUNTANT,0.0385,0.05,-1,35.0,0.3163239359855652,0.257,0
resumes/data\ACCOUNTANT\25462793.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,ACCOUNTANT,0.0288,0.05,1,35.0,0.2330516129732132,0.1669,0
resumes/data\ACCOUNTANT\25462793.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,ACCOUNTANT,0.0393,0.0,0,28.0,0.2396346926689148,0.2452,0
resumes/data\ACCOUNTANT\25547145.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,ACCOUNTANT,0.0393,0.1,-1,5.0,0.3215821981430053,0.3065,0
resumes/data\ACCOUNTANT\25547145.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,ACCOUNTANT,0.0813,0.1,-2,-2.0,0.320610910654068,0.3556,0
resumes/data\ACCOUNTANT\25749150.pdf,jds\AGRICULTURE\AGRICULTURE_senior.txt,ACCOUNTANT,0.0392,0.05,-2,4.0,0.2695990800857544,0.1908,0
resumes/data\ACCOUNTANT\25749150.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,ACCOUNTANT,0.0399,0.05,0,4.0,0.2583573162555694,0.1432,0
resumes/data\ACCOUNTANT\25749150.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,ACCOUNTANT,0.0501,0.05,-1,-3.0,0.2514033317565918,0.1746,0
resumes/data\ACCOUNTANT\25846894.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3363,0.45,-1,12.0,0.4950715005397796,0.4668,1
resumes/data\ACCOUNTANT\25846894.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2311,0.35,-1,12.0,0.5214511156082153,0.6155,1
resumes/data\ACCOUNTANT\25846894.pdf,jds\APPAREL\APPAREL_senior.txt,ACCOUNTANT,0.065,0.1,-1,12.0,0.3207918703556061,0.2443,0
resumes/data\ACCOUNTANT\25846894.pdf,jds\APPAREL\APPAREL_entry.txt,ACCOUNTANT,0.0302,0.1,0,10.0,0.3039389252662658,0.2113,0
resumes/data\ACCOUNTANT\25846894.pdf,jds\APPAREL\APPAREL_mid.txt,ACCOUNTANT,0.0761,0.1,-1,12.0,0.3576126396656036,0.3311,0
resumes/data\ACCOUNTANT\25862026.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3173,0.4,-1,11.0,0.5303138494491577,0.6237,1
resumes/data\ACCOUNTANT\25862026.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2162,0.25,-1,11.0,0.5020056962966919,0.5595,1
resumes/data\ACCOUNTANT\25862026.pdf,jds\ENGINEERING\ENGINEERING_entry.txt,ACCOUNTANT,0.0392,0.05,0,9.0,0.3442463278770447,0.2956,0
resumes/data\ACCOUNTANT\25862026.pdf,jds\ENGINEERING\ENGINEERING_senior.txt,ACCOUNTANT,0.0366,0.05,-2,11.0,0.3335689306259155,0.2743,0
resumes/data\ACCOUNTANT\25862026.pdf,jds\ENGINEERING\ENGINEERING_mid.txt,ACCOUNTANT,0.0342,0.05,-1,11.0,0.2901375293731689,0.375,0
resumes/data\ACCOUNTANT\25867805.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3013,0.4,0,7.0,0.4763593971729278,0.4378,1
resumes/data\ACCOUNTANT\25867805.pdf,jds\TEACHER\TEACHER_entry.txt,ACCOUNTANT,0.0427,0.05,1,7.0,0.3729943037033081,0.1794,0
resumes/data\ACCOUNTANT\25867805.pdf,jds\TEACHER\TEACHER_mid.txt,ACCOUNTANT,0.0381,0.05,0,7.0,0.3840084671974182,0.2048,0
resumes/data\ACCOUNTANT\25867805.pdf,jds\TEACHER\TEACHER_senior.txt,ACCOUNTANT,0.0374,0.15,-1,7.0,0.413719117641449,0.1485,0
resumes/data\ACCOUNTANT\25935030.pdf,jds\CHEF\CHEF_entry.txt,ACCOUNTANT,0.0697,0.15,1,0.0,0.2608326077461242,0.2404,0
resumes/data\ACCOUNTANT\25935030.pdf,jds\CHEF\CHEF_mid.txt,ACCOUNTANT,0.061,0.1,1,0.0,0.277374267578125,0.2658,0
resumes/data\ACCOUNTANT\25935030.pdf,jds\CHEF\CHEF_senior.txt,ACCOUNTANT,0.0586,0.05,1,0.0,0.282361090183258,0.3083,0
resumes/data\ACCOUNTANT\26065877.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2156,0.4,-1,10.0,0.5369635820388794,0.6336,1
resumes/data\ACCOUNTANT\26065877.pdf,jds\CHEF\CHEF_mid.txt,ACCOUNTANT,0.0185,0.1,1,10.0,0.2837165594100952,0.3021,0
resumes/data\ACCOUNTANT\26065877.pdf,jds\CHEF\CHEF_entry.txt,ACCOUNTANT,0.0247,0.15,1,10.0,0.2686404883861542,0.2496,0
resumes/data\ACCOUNTANT\26065877.pdf,jds\CHEF\CHEF_senior.txt,ACCOUNTANT,0.0139,0.0,1,10.0,0.351252019405365,0.3,0
resumes/data\ACCOUNTANT\26975573.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3163,0.35,0,0.0,0.6173186302185059,0.6368,1
resumes/data\ACCOUNTANT\26975573.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2233,0.4,0,0.0,0.5883787274360657,0.6407,1
resumes/data\ACCOUNTANT\26975573.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,ACCOUNTANT,0.0516,0.2,1,-2.0,0.401414692401886,0.3993,0
resumes/data\ACCOUNTANT\27558837.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,ACCOUNTANT,0.0286,0.05,0,20.0,0.4235221147537231,0.4357,0
resumes/data\ACCOUNTANT\27558837.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,ACCOUNTANT,0.0593,0.2,-1,22.0,0.380289614200592,0.3995,0
resumes/data\ACCOUNTANT\27573855.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2348,0.4,0,8.0,0.4955040216445923,0.6305,1
resumes/data\ACCOUNTANT\27573855.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.1687,0.4,0,8.0,0.4828026294708252,0.6843,1
resumes/data\ACCOUNTANT\27573855.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,ACCOUNTANT,0.0623,0.15,1,6.0,0.2944636642932892,0.3621,0
resumes/data\ACCOUNTANT\27573855.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,ACCOUNTANT,0.0692,0.1,0,8.0,0.3557349443435669,0.3732,0
resumes/data\ACCOUNTANT\27637576.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2777,0.35,-2,34.0,0.4369871318340301,0.497,1
resumes/data\ACCOUNTANT\27637576.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2355,0.35,-2,34.0,0.5426203012466431,0.5906,1
resumes/data\ACCOUNTANT\27637576.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_entry.txt,ACCOUNTANT,0.0202,0.05,-1,32.0,0.357438325881958,0.3205,0
resumes/data\ACCOUNTANT\27637576.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_senior.txt,ACCOUNTANT,0.0226,0.05,-2,34.0,0.3269948959350586,0.2697,0
resumes/data\ACCOUNTANT\27637576.pdf,jds\DIGITAL-MEDIA\DIGITAL-MEDIA_mid.txt,ACCOUNTANT,0.0326,0.05,-2,34.0,0.3791928887367248,0.3754,0
resumes/data\ACCOUNTANT\27980446.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.191,0.25,-1,20.0,0.5205520391464233,0.625,1
resumes/data\ACCOUNTANT\27980446.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,ACCOUNTANT,0.041,0.15,0,18.0,0.2962749302387237,0.3602,0
resumes/data\ACCOUNTANT\27980446.pdf,jds\CONSTRUCTION\CONSTRUCTION_mid.txt,ACCOUNTANT,0.0508,0.2,-1,20.0,0.3991216123104095,0.3969,0
resumes/data\ACCOUNTANT\27980446.pdf,jds\CONSTRUCTION\CONSTRUCTION_senior.txt,ACCOUNTANT,0.0462,0.15,-1,20.0,0.3474944829940796,0.3766,0
resumes/data\ACCOUNTANT\28298773.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,ACCOUNTANT,0.2533,0.3,-1,10.0,0.4031319618225097,0.6192,1
resumes/data\ACCOUNTANT\28298773.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2887,0.35,-1,12.0,0.393462598323822,0.5582,1
resumes/data\ACCOUNTANT\28298773.pdf,jds\TEACHER\TEACHER_senior.txt,ACCOUNTANT,0.0339,0.05,-2,12.0,0.2923312783241272,0.2559,0
resumes/data\ACCOUNTANT\28298773.pdf,jds\TEACHER\TEACHER_entry.txt,ACCOUNTANT,0.0328,0.0,0,12.0,0.2221370786428451,0.3106,0
resumes/data\ACCOUNTANT\28298773.pdf,jds\TEACHER\TEACHER_mid.txt,ACCOUNTANT,0.0401,0.0,-1,12.0,0.2344019412994384,0.3143,0
resumes/data\ACCOUNTANT\28359817.pdf,jds\ARTS\ARTS_entry.txt,ACCOUNTANT,0.0309,0.0,0,0.0,0.2410625517368316,0.2159,0
resumes/data\ACCOUNTANT\28359817.pdf,jds\ARTS\ARTS_mid.txt,ACCOUNTANT,0.0156,0.0,-1,0.0,0.2232248485088348,0.2505,0
resumes/data\ACCOUNTANT\28359817.pdf,jds\ARTS\ARTS_senior.txt,ACCOUNTANT,0.0207,0.15,-2,0.0,0.2546171844005584,0.241,0
resumes/data\ACCOUNTANT\28614791.pdf,jds\ARTS\ARTS_senior.txt,ACCOUNTANT,0.0226,0.05,-4,10.0,0.2690386176109314,0.2548,0
resumes/data\ACCOUNTANT\28614791.pdf,jds\ARTS\ARTS_entry.txt,ACCOUNTANT,0.0285,0.05,-2,10.0,0.2699046730995178,0.2818,0
resumes/data\ACCOUNTANT\28614791.pdf,jds\ARTS\ARTS_mid.txt,ACCOUNTANT,0.0224,0.0,-3,10.0,0.3046590387821197,0.3203,0
resumes/data\ACCOUNTANT\28939941.pdf,jds\CONSTRUCTION\CONSTRUCTION_senior.txt,ACCOUNTANT,0.0588,0.1,0,3.0,0.4450786113739013,0.4033,0
resumes/data\ACCOUNTANT\28939941.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,ACCOUNTANT,0.0637,0.05,1,1.0,0.391436368227005,0.3513,0
resumes/data\ACCOUNTANT\28939941.pdf,jds\CONSTRUCTION\CONSTRUCTION_mid.txt,ACCOUNTANT,0.0685,0.05,0,3.0,0.4037917256355285,0.3467,0
resumes/data\ACCOUNTANT\28969385.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3543,0.35,-1,0.0,0.5352315902709961,0.6056,1
resumes/data\ACCOUNTANT\28969385.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2501,0.5,-1,0.0,0.5902916193008423,0.6231,1
resumes/data\ACCOUNTANT\28969385.pdf,jds\BPO\BPO_entry.txt,ACCOUNTANT,0.0561,0.05,0,-2.0,0.3983216285705566,0.406,0
resumes/data\ACCOUNTANT\29050809.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.3809,0.4,-1,10.0,0.5208949446678162,0.6139,1
resumes/data\ACCOUNTANT\29050809.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2451,0.35,-1,10.0,0.5133978128433228,0.6444,1
resumes/data\ACCOUNTANT\29050809.pdf,jds\CHEF\CHEF_entry.txt,ACCOUNTANT,0.0621,0.15,1,10.0,0.3073293268680572,0.2985,0
resumes/data\ACCOUNTANT\29050809.pdf,jds\CHEF\CHEF_senior.txt,ACCOUNTANT,0.047,0.0,1,10.0,0.3557905554771423,0.3837,0
resumes/data\ACCOUNTANT\29050809.pdf,jds\CHEF\CHEF_mid.txt,ACCOUNTANT,0.0474,0.1,1,10.0,0.3334418535232544,0.3815,0
resumes/data\ACCOUNTANT\29456173.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.2966,0.35,-1,15.0,0.4656707048416137,0.4795,1
resumes/data\ACCOUNTANT\29456173.pdf,jds\CHEF\CHEF_entry.txt,ACCOUNTANT,0.026,0.0,1,15.0,0.2994752526283264,0.1533,0
resumes/data\ACCOUNTANT\29456173.pdf,jds\CHEF\CHEF_senior.txt,ACCOUNTANT,0.0272,0.05,1,15.0,0.3539246916770935,0.1747,0
resumes/data\ACCOUNTANT\29456173.pdf,jds\CHEF\CHEF_mid.txt,ACCOUNTANT,0.0377,0.05,1,15.0,0.3413228392601013,0.1847,0
resumes/data\ACCOUNTANT\29821051.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,ACCOUNTANT,0.238,0.35,-1,6.0,0.6530518531799316,0.6956,1
resumes/data\ACCOUNTANT\29821051.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,ACCOUNTANT,0.319,0.35,-1,8.0,0.5709192156791687,0.6621,1
resumes/data\ACCOUNTANT\29821051.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,ACCOUNTANT,0.2597,0.4,-1,8.0,0.6101574897766113,0.6865,1
